,date,id,tweet,cluster,class
449,Sun Nov 24 06:07:46 +0000 2019,72898202,#GoldenGateBridge Southbound #US101 from the North end of the Bridge to the Toll Plaza. The THREE right lanes are closed for roadwork - leaving only the left lane open; scheduled until 7am. Heavy traffic from past Alexander Ave in Sausalito. #KCBSTraffic,0,0
450,Sun Nov 24 06:01:27 +0000 2019,72898202,#GoldenGateBridge Southbound #US101 from the North end of the Bridge to the Toll Plaza. The two right lanes are closed for roadwork scheduled until 7am. Heavy traffic from past Alexander Ave in Sausalito. #KCBSTraffic,1,0
451,Sun Nov 24 05:57:26 +0000 2019,72898202,"Hi Danielle, Don't know when crews will begin work but the cone zone is scheduled to be in place from 8p-7a. Sorry about the inconvenience and thank you for checking in.",1,0
452,Sun Nov 24 05:42:17 +0000 2019,72898202,#SanFrancisco Westbound #I80 slows from Fremont St to the #US101 #CentralFreeway due to an earlier accident. #KCBSTraffic #Waze,1,1
453,Sun Nov 24 05:20:38 +0000 2019,72898202,#SanFrancisco Westbound #I80 before #US101. Two car crash has the right lane blocked. Traffic slows from almost the Fremont St exit. #KCBSTraffic,0,1
454,Sun Nov 24 05:08:19 +0000 2019,72898202,#SanPablo Westbound #I80 off-ramp to Richmond Parkway. The exit has been closed due to an accident involving a bicyclist that was struck by a vehicle. The right lane of WB 80 is also closed. Heavy traffic from Appian Way. #KCBSTraffic,1,1
455,Sun Nov 24 04:42:25 +0000 2019,72898202,#SanPablo Westbound #I80 off-ramp to Richmond Prkwy. Accident involving a vehicle that struck a bicyclist (Possible fatality). The two left lanes are shut down. Traffic is solid from Appian Way. #KCBSTraffic,1,1
456,Sun Nov 24 04:04:00 +0000 2019,72898202,#CapitolCorridor Delays!,1,0
457,Sun Nov 24 03:44:48 +0000 2019,72898202,#SanFrancisco 80 WB Stalled car past 5th st blocking the right lane... Heavy traffic from Treasure Island. #Waze #KCBSTraffic,0,1
458,Sun Nov 24 03:25:24 +0000 2019,72898202,#Richmond 80 EB Crash before San Pablo ave blocking the 2 left lanes... Heavy traffic from Carlson Blvd. #Waze #KCBSTraffic,0,1
459,Sun Nov 24 03:00:00 +0000 2019,72898202,#Dublin 580 WB Crash just past San Ramon rd... Overturned car blocking the 2 left lanes and its starting to back up... #Waze #Pleasanton #KCBSTraffic,0,1
460,Sun Nov 24 02:55:36 +0000 2019,72898202,#Richmond 80 EB Crash before Potrero ave... all on the RHS but you’re slow from before Central ave. #Waze #KCBSTraffic,1,1
461,Sun Nov 24 02:33:47 +0000 2019,72898202,#SanFrancisco 101 SB crash on connector ramp to EB 80... all lanes are now open... backed up onto Octavia Blvd and surrounding city streets. #Waze #KCBSTraffic,1,1
462,Sun Nov 24 02:29:43 +0000 2019,72898202,#Concord 4 EB Crash past Port Chicago Hwy... one car in the CD and the other on the RHS... slow from Hwy 242... NB 242 slow from Olivera rd. #Waze #KCBSTraffic,1,1
463,Sun Nov 24 02:21:12 +0000 2019,72898202,#SanLeandro 880 NB Crash just past Davis st blocking the right lane... slow from Hwy 238. #Waze #KCBSTraffic,0,1
464,Sun Nov 24 01:57:57 +0000 2019,72898202,#SanMateo 101 NB Crash before Hillsdale Blvd blocking the right lane... Slow traffic from Woodside rd in #RedwoodCity #Waze #SanCarlos #Belmont #KCBSTraffic,0,1
465,Sun Nov 24 01:53:39 +0000 2019,72898202,#SouthSanFrancisco 280 NB Crash before Avalon dr blocking the right lane... Backed up beyond Hwy 380 and slow on 380 from EL Camino Real. #Waze #SanBruno #KCBSTraffic,0,1
466,Sun Nov 24 01:42:47 +0000 2019,72898202,#Gilroy 101 NB Crash before Hwy 152... all to the RHS... slow from before Monterey rd. #Waze #MorganHill #KCBSTraffic,1,1
467,Sun Nov 24 01:17:34 +0000 2019,72898202,#CorteMadera 101 NB Crash past Tamalpais dr all on the RHS... slow from before Tiburon Blvd. #Waze #MillValley #Greenbrae #KCBSTraffic,1,1
468,Sun Nov 24 01:12:07 +0000 2019,72898202,"#Fremont 880 SB crash before Decoto rd involving a motorcycle, all on the RHS... Slow in both directions of 880 between Hwy 84 and Hwy 238 #Waze #UnionCity #Hayward #SanLeandro #SanLorenzo #KCBSTraffic",1,1
469,Sun Nov 24 00:56:32 +0000 2019,72898202,#SanFrancisco 101 NB Crash before Cesar Chavez st... cars in the RHS with debris and bumper across the lanes... slow from Hwy 280. #Waze #KCBSTraffic,0,1
470,Sun Nov 24 00:27:21 +0000 2019,72898202,#Orinda 24 EB Crash before Saint Stephens Dr. All on the RHS with debris across the lanes... slow from before Moraga way. #Waze #Moraga #Lafayette #KCBSTraffic,1,1
471,Sun Nov 24 00:01:57 +0000 2019,72898202,#BayBridge 80 EB Crash on the lower deck before Treasure Island blocking the left lane... Heavy Traffic NB 101 from Hwy 280 #Waze #SanFrancisco #Oakland #KCBSTraffic,0,1
472,Sat Nov 23 23:48:02 +0000 2019,72898202,#Update #SanMateoBridge 92 WB ALL LANES ARE NOW OPEN just past the Toll Plaza... Earlier crash had all lanes blocked... still backed up to Clawiter rd. #Hayward #FosterCity #SanMateo #KCBSTraffic,0,1
473,Sat Nov 23 23:40:51 +0000 2019,72898202,#Fremont 680 NB Slow Traffic between Mission Blvd South &amp; North... You’ll see brake lights again NB on the #SunolGrade from Vargas rd to Hwy 84. #Waze #Sunol #Pleasanton #KCBStraffic,1,0
474,Sat Nov 23 23:20:42 +0000 2019,72898202,#Update #SanMateoBridge 92 WB the left and middle lanes are now open just past the Toll Plaza... the right lane remains blocked. Heavy traffic from Clawiter rd. #Hayward #SanMateo #KCBSTraffic,0,1
475,Sat Nov 23 23:15:00 +0000 2019,72898202,#Update #Oakland 880 SB at Fruitvale ave... all lanes are now open... still backed up to Hwy 980 #KCBSTraffic,1,0
476,Sat Nov 23 22:56:31 +0000 2019,72898202,#SanFrancisco Heavy Traffic into the City NB 101 slow from Hwy 280 to the lower deck of the #BayBridge The 280 extension NB is slow from Cesar Chavez st to the 6th st. #Waze #KCBSTraffic,1,0
477,Sat Nov 23 22:43:56 +0000 2019,72898202,"#Update 880 NB at 66th ave, All Lanes are Open... still slow from before Davis st. #Oakland #SanLeandro #KCBSTraffic",1,0
478,Sat Nov 23 22:30:53 +0000 2019,72898202,#Oakland 880 SB Crash at Fruitvale ave. Blocking the left lane... traffic is backed up into Downtown Oakland. #Waze #KCBSTraffic,0,1
479,Sat Nov 23 22:13:17 +0000 2019,72898202,#SanMateoBridge 92 WB Crash just past the Toll Plaza blocking the to 2 right lanes... Heavy from before the Toll Plaza. #Hayward #FosterCity #SanMateo #KCBSTraffic,0,1
480,Sat Nov 23 21:55:31 +0000 2019,72898202,"#SanMateoBridge Westbound Hwy 92 after Toll Plaza, 2 car accident blocking the 2 left lanes. Traffic only going thru the right lane and backed up 1 mile from scene. #KCBSTraffic @CaltransD4",0,1
481,Sat Nov 23 21:42:45 +0000 2019,72898202,"#Berkeley Eastbound I-80 before University Ave., 2 car accident blocking the right lane. Traffic backed up starting at Powell St. #KCBSTraffic #Waze",0,1
482,Sat Nov 23 21:36:15 +0000 2019,72898202,"#Oakland Northbound Hwy 880 at 66th Ave., 2 vehicle accident with one vehicle blocking the left and other vehicle moved to the right shoulder. Traffic backed up past 98th Ave. #KCBSTraffic #Waze",0,1
483,Sat Nov 23 21:10:59 +0000 2019,72898202,"Drivetime: Westbound I-80, 30 Min. From Gilman St. in Berkeley to Downtown San Francisco via #BayBridge. #KCBSTraffic #Waze",1,0
484,Sat Nov 23 21:04:06 +0000 2019,72898202,Overnight #BayBridge Lane Closures This Weekend: Saturday Night 11PM-8AM Sunday Morning in both directions up to 4 lanes will be closed. For more info visit:,1,0
485,Sat Nov 23 21:01:51 +0000 2019,72898202,"#SantaRosa Southbound Hwy 101 before Corby, 6 vehicle accident moved to the right shoulder has caused a delay in traffic. #KCBSTraffic",1,1
486,Sat Nov 23 20:46:43 +0000 2019,72898202,"#MountainView Southbound Hwy 101 before Rengstorff Ave., 2 vehicle accident blocking the 2 left lanes. #KCBSTraffic #Waze",0,1
487,Sat Nov 23 20:38:03 +0000 2019,72898202,WizardWorld takes place at the Oakland Convention Center in Downtown Oakland this weekend. Check out @KCBSAMFMTraffic for other events this weekend around the Bay Area. https://kcbsradio.radio.com/articles/news/bay-bridge-lane-closures-announced-for-weekend-caltrans,1,0
488,Sat Nov 23 20:17:36 +0000 2019,72898202,"#Berkeley Eastbound I-80 before Buchanan St., 4 car accident on scene. Traffic backed up to Hwy 580 interchange. #KCBSTraffic #Waze",1,1
489,Sat Nov 23 20:04:33 +0000 2019,72898202,Find out more details on overnight #BayBridge lane closures this weekend. https://kcbsradio.radio.com/articles/news/bay-bridge-lane-closures-announced-for-weekend-caltrans,1,0
490,Sat Nov 23 19:59:01 +0000 2019,72898202,#BigGame @CalFootball vs @StanfordFball at Stanford Stadium in today at 1PM. Expect heavy traffic around Palo Alto. Check out @KCBSAMFMTraffic for other events this weekend around the Bay Area.,1,0
491,Sat Nov 23 19:29:19 +0000 2019,72898202,"#SanMateo Westbound Hwy 92 before Hwy 82, 2 car accident blocking the idle lane. #KCBSTraffic #Waze",0,1
492,Sat Nov 23 19:23:03 +0000 2019,72898202,"#Oakland Westbound Hwy 580 before Hwy 24 exit, 3 vehicle accident moved to the right shoulder. Thanks to Drago of the KCBS Phone Force for the tip. #KCBSTraffic",1,1
493,Sat Nov 23 18:46:35 +0000 2019,72898202,#BigGame @CalFootball vs @StanfordFball at Stanford Stadium in today at 1PM. Check out @KCBSAMFMTraffic for other events this weekend around the Bay Area. https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-weekend-things-to-do-november-22-24,1,0
494,Sat Nov 23 18:44:19 +0000 2019,72898202,"#BayBridge Eastbound I-80 after Treasure Island, tire debris from a big rig blocking the left lane. Thanks to Will of KCBS Phone Force for the tip calling 415-391-KCBS.",0,1
495,Sat Nov 23 18:40:25 +0000 2019,72898202,"#SanFrancisco Northbound Hwy 280 before 6th &amp; King St. freeay exit, solo accident hitting the center divider and blocking the left lane. #KCBSTraffic",0,1
496,Sat Nov 23 18:35:08 +0000 2019,72898202,#Fremont Northbound Hwy 880 at Auto Mall Pkwy offramp is closed due to replacement work and reopens around 3PM. #KCBSTraffic,1,0
497,Sat Nov 23 18:21:44 +0000 2019,72898202,"#Hayward Southbound Hwy 880 before Winton Ave., 3 vehicle accident moved to right shoulder. Traffic backed up over half a mile from the scene. #KCBSTraffic",1,1
498,Sat Nov 23 18:07:30 +0000 2019,72898202,"#Oakland Northbound Hwy 880 before Bird St., 3 car accident originally blocking the left lane has been moved to the right shoulder. Traffic is backed up over 2 miles starting at 66th Ave. #KCBSTraffic #Waze",0,1
499,Sat Nov 23 18:00:43 +0000 2019,72898202,More details on overnight #BayBridge lane closures this weekend. https://kcbsradio.radio.com/articles/news/bay-bridge-lane-closures-announced-for-weekend-caltrans,1,0
500,Sat Nov 23 17:53:47 +0000 2019,72898202,@StanfordFball game against @CalFootball is today at 1:00 PM in Palo Alto. Check out @KCBSAMFMTraffic for other events this weekend around the Bay Area.,1,0
501,Sat Nov 23 17:40:17 +0000 2019,72898202,"#SanJose Southbound Hwy 280 before Bird St., solo car accident hitting the center divider and now blocking the 2nd and 3rd lanes from the left. #KCBSTraffic",0,1
502,Sat Nov 23 17:25:59 +0000 2019,72898202,"#SanFrancisco Westbound I-80 at 4th St. offramp, solo vehicle spinout blocking the offramp. Traffic is backed up to Upper Deck of #BayBridge. #KCBSTraffic",1,1
503,Sat Nov 23 17:10:55 +0000 2019,72898202,Heavy traffic #SanFrancisco central freeway on Hwy 101 &amp; Eastbound I-80 due to a previous 2 car accident blocking 3 left lanes for nearly one hr at 8AM. #KCBSTraffic #Waze,0,1
504,Sat Nov 23 17:00:00 +0000 2019,72898202,#BayBridge Lane Closures Coming This Weekend. #Oakland #SanFrancisco,1,0
505,Sat Nov 23 16:59:52 +0000 2019,72898202,Accident cleared at #AltamontPass Eastbound Hwy 580 before Stone Arch Railroad Bridge. @CaltransD4 will be picking up cones soon to open roads from previous road work. #KCBSTraffic,1,1
506,Sat Nov 23 16:58:28 +0000 2019,72898202,"All lanes opened in at Lower Deck of #BayBridge Eastbound I-80. Accident has been cleared, but there's heavy residual traffic past Cesar Chavez St. #KCBSTraffic",1,1
507,Sat Nov 23 16:56:31 +0000 2019,72898202,Overnight #BayBridge Lane Closures This Weekend: Saturday Night 11PM-8AM Sunday Morning in both directions up to 4 lanes will be closed. Sunday Night 11:45PM-5AM Monday Morning 2 lanes closed in Eastbound direction.,0,0
508,Sat Nov 23 16:48:20 +0000 2019,72898202,Saturday & Sunday Nights,1,0
509,Sat Nov 23 16:42:57 +0000 2019,72898202,#BigGame @CalFootball vs @StanfordFball at Stanford Stadium in Palo Alto today at 1PM. Check out @KCBSAMFMTraffic for other events this weekend around the Bay Area. https://kcbsradio.radio.com/articles/news/san-francisco-bay-area-weekend-things-to-do-november-22-24,1,0
510,Sat Nov 23 16:34:29 +0000 2019,72898202,"#AltamontPass Eastbound Hwy 580 before Stone Arch Railroad Bridge, 3-4 vehicle accident blocking the center divider. ⁦@CaltransD4⁩ has roadwork in the area with traffic only going thru the right lane till 9AM. #KCBSTraffic #Waze",0,1
511,Sat Nov 23 16:26:18 +0000 2019,72898202,The Big Game is today at 1PM at Stanford Stadium expect heavy traffic around Palo Alto today.,1,0
512,Sat Nov 23 16:22:57 +0000 2019,72898202,***Special Traffic Alert Issued***Lower Deck of #BayBridge at the foot of the bridge on Eastbound I-80: 2 car accident blocking the 3 left lanes with no estimated time of reopening. #KCBSTraffic #Waze,0,1
513,Sat Nov 23 14:51:16 +0000 2019,72898202,"#Oakland #I580 eastboundbefore #GrandAve, the crash that was blocking the 2 right lanes has been cleared. KCBSTraffic",0,1
514,Sat Nov 23 13:54:06 +0000 2019,72898202,"Oakland #I580 eastbound, all lanes at GrandAve are shut down by a 2 car crash. No estimated time for reopening . #KCBSTraffic",0,1
515,Sat Nov 23 13:38:02 +0000 2019,72898202,"#Lafayette #Hwy24 westbound, a crash is blocking the 3 left lanes. There is no estimated time for reopening. #KCBSTraffic",0,1
516,Sat Nov 23 13:15:14 +0000 2019,72898202,#Pittsburg #Highway4 Eastbound 4 past Loveridge Rd--All lanes have re-opened in the wake of an earlier crash. #KCBSTraffic,1,1
517,Sat Nov 23 12:57:05 +0000 2019,72898202,#Pittssburg #Highway4 The CHP now says that the four right lanes are blocked. Traffic is getting by in the far left lane. #KCBSTraffic,0,1
518,Sat Nov 23 12:44:52 +0000 2019,72898202,#Pittsburg #Highway4 Eastbound 4 past Loveridge Rd--A multi-car crash blocks the three right lanes. Traffic is getting by in the two left lanes. #KCBSTraffic,0,1
519,Sat Nov 23 12:42:30 +0000 2019,72898202,#Davis #Highway80 Eastbound 80 past Highway 113---A 2 car injury crash blocks the far left lane. An ambulance &amp; fire trucks are arriving on scene. #KCBSTraffic,0,1
520,Sat Nov 23 11:00:16 +0000 2019,72898202,#Antioch #Pittssburg #Highway4 The second lane from the left is blocked. #KCBSTraffic #Waze,0,1
521,Sat Nov 23 10:43:51 +0000 2019,72898202,#Antioch #Pittsburg #Highway4 Eastbound 4 at Lone Tree Way—A 3 car crash blocks at least one lane of traffic.#KCBSTraffic #Waze,0,1
522,Sat Nov 23 09:22:32 +0000 2019,72898202,Wondering what to watch out for on the Bay Area's roadways this weekend? Wonder no more. Head on over to KCBS http://Radio.com for our traffic tips. http://bit.ly/2qErq5N #KCBSTraffic,1,0
523,Sat Nov 23 08:54:04 +0000 2019,72898202,#BayBridge #Highway80 A second round of Bay Bridge lane closures will take place Sunday night into Monday morning. A complete update is posted on our KCBS Traffic Facebook page. #KCBSTraffic #Waze,1,0
524,Sat Nov 23 08:37:13 +0000 2019,72898202,"#BayBridge #Highway80 A clarification from Cal Trans. The Bay Bridge roadwork across the upper &amp; lower decks of the Bay Bridge are scheduled to take place between 11pm Saturday night &amp; 5am Sunday Morning, NOT this morning. #KCBSTraffic #Waze",1,0
525,Sat Nov 23 07:13:52 +0000 2019,72898202,#BayBridge #Highway80 CalTrans will be doing paving work in the lanes. A fourth Westbound lane could be closed between 3:30-6:30am. #KCBSTraffic,1,0
526,Sat Nov 23 07:10:51 +0000 2019,72898202,"#BayBridge #Highway80 The three left lanes of Eastbound 80 will be closed from Midnight to 9am from the SF Anchorage to the Tunnel. The four left lanes will also be closed Westbound from the SAS Tower to the SF Anchorage, #KCBSTraffic #Waze",0,0
527,Sat Nov 23 06:37:39 +0000 2019,72898202,"@jdkshepard Hi Jasmine. Were you asking about the planned Bay Bridge lane closures? If so, they're between Midnight &amp; 9am Saturday morning (So in less than 2 hrs &amp; 12-9am Sunday morning. #KCBSTraffic",1,0
